year,week,injury_type,game_status
2019,5,Hip,Questionable
2019,5,Shoulder,Questionable
2019,5,Knee,Questionable
2019,5,Hamstring,Doubtful
2019,5,Groin,Doubtful
2019,5,Hip,Questionable
2019,5,Groin,Questionable
2019,5,Groin,Questionable
2019,5,Knee,Out
2019,5,Hamstring,Questionable
2019,5,Calf,Doubtful
2019,5,Back,Questionable
2019,5,Shoulder,Out
2019,5,Ankle,Doubtful
2019,5,Elbow,Out
2019,5,Hamstring,Out
2019,5,Foot,Questionable
2019,5,Heel,Questionable
2019,5,Groin,Questionable
2019,5,Chest,Questionable
2019,5,Shoulder,Questionable
2019,5,Thumb,Out
2019,5,Neck,Out
2019,5,Ankle,Out
2019,5,Neck,Questionable
2019,5,Concussion,Out
2019,5,Hamstring,Out
2019,5,Shoulder,Questionable
2019,5,Ankle,Questionable
2019,5,Illness,Out
2019,5,Calf,Out
2019,5,Groin,Doubtful
2019,5,Shoulder,Doubtful
2019,5,Hamstring,Questionable
2019,5,Ankle,Questionable
2019,5,Concussion,Questionable
2019,5,Ankle,Questionable
2019,5,Back,Questionable
2019,5,Knee,Out
2019,5,Knee,Questionable
2019,5,Foot,Questionable
2019,5,Hamstring,Out
2019,5,Knee,Out
2019,5,Abdomen,Out
2019,5,Foot,Out
2019,5,Hamstring,Questionable
2019,5,Concussion,Out
2019,5,Foot,Out
2019,5,Shoulder,Questionable
2019,5,Knee,Out
2019,5,Toe,Questionable
2019,5,Hamstring,Questionable
2019,5,Bicep,Questionable
2019,5,Back,Questionable
2019,5,Elbow,Out
2019,5,Calf,Questionable
2019,5,Hamstring,Out
2019,5,Knee,Out
2019,5,Knee,Out
2019,5,Hamstring,Questionable
2019,5,Concussion,Out
2019,5,Hamstring,Out
2019,5,Foot,Questionable
2019,5,Hamstring,Questionable
2019,5,Knee,Questionable
2019,5,Concussion,Out
2019,5,Knee,Questionable
2019,5,Ankle,Out
2019,6,Neck,Questionable
2019,6,Hamstring,Questionable
2019,6,Ankle,Out
2019,6,Back,Questionable
2019,6,Ankle,Questionable
2019,6,Hip,Questionable
2019,6,Shoulder,Questionable
2019,6,Back,Questionable
2019,6,Hamstring,Out
2019,6,Shoulder,Out
2019,6,Hip,Questionable
2019,6,Toe,Out
2019,6,Quadricep,Out
2019,6,Groin,Out
2019,6,Shoulder,Questionable
2019,6,Ankle,Questionable
2019,6,Ankle,Questionable
2019,6,Knee,Out
2019,6,Groin,Questionable
2019,6,Groin,Questionable
2019,6,Foot,Out
2019,6,Concussion,Out
2019,6,Concussion,Questionable
2019,6,Ankle,Out
2019,6,Foot,Out
2019,6,Ankle,Questionable
2019,6,Ankle,Questionable
2019,6,Ankle,Out
2019,6,Knee,Out
2019,6,Thigh,Out
2019,6,Concussion,Out
2019,6,Ankle,Out
2019,6,Ankle,Out
2019,6,Thigh,Questionable
2019,6,Concussion,Out
2019,6,Knee,Questionable
2019,6,Hamstring,Questionable
2019,6,Hamstring,Questionable
2019,6,Hip,Questionable
2019,6,Knee,Questionable
2019,6,Ankle,Questionable
2019,6,Foot,Out
2019,6,Foot,Questionable
2019,6,Knee,Questionable
2019,6,Leg,Questionable
2019,6,Chest,Questionable
2019,6,Foot,Out
2019,6,Hamstring,Questionable
2019,6,Elbow,Questionable
2019,6,Concussion,Questionable
2019,6,Knee,Out
2019,6,Knee,Questionable
2019,6,Hamstring,Questionable
2019,6,Toe,Out
2019,6,Hamstring,Doubtful
2019,6,Ankle,Out
2019,6,Hip,Out
2019,6,Hip,Questionable
2019,6,Hamstring,Questionable
2019,6,Concussion,Out
2019,6,Hamstring,Questionable
2019,6,Oblique,Questionable
2019,6,Hamstring,Out
2019,6,Back,Questionable
2019,6,Groin,Out
2019,6,Shoulder,Questionable
2019,6,Groin,Questionable
2019,6,Groin,Out
2019,6,Hamstring,Out
2019,6,Hamstring,Doubtful
2019,6,Ankle,Doubtful
2019,6,Hamstring,Doubtful
2019,6,Groin,Doubtful
2019,6,Knee,Questionable
2019,6,Hamstring,Questionable
2019,6,Calf,Doubtful
2019,6,Quadricep,Doubtful
2019,6,Jaw,Out
2019,6,Rib,Out
2019,6,Ankle,Questionable
2019,6,Foot,Questionable
2019,6,Elbow,Questionable
2019,6,Hamstring,Questionable
2019,6,Foot,Questionable
2019,6,Knee,Questionable
2019,6,Ankle,Questionable
2019,6,Toe,Questionable
2019,6,Hamstring,Questionable
2019,6,Calf,Questionable
2019,6,Groin,Questionable
2019,6,Hamstring,Questionable
2019,6,Concussion,Out
2019,6,Foot,Out
2019,6,Foot,Questionable
2019,6,Ankle,Questionable
2019,6,Heel,Questionable
2019,6,Hamstring,Out
2019,6,Groin,Questionable
2019,6,Chest,Questionable
2019,6,Knee,Questionable
2019,6,Thumb,Out
2019,6,Neck,Out
2019,6,Ankle,Questionable
2019,6,Ankle,Out
2019,6,Ankle,Out
2019,6,Neck,Questionable
2019,6,Knee,Out
2019,6,Concussion,Out
2019,6,Concussion,Out
2019,6,Shoulder,Doubtful
2019,6,Shoulder,Questionable
2019,6,Foot,Doubtful
2019,6,Knee,Questionable
2019,6,Calf,Questionable
2019,6,Groin,Doubtful
2019,6,Shoulder,Doubtful
2019,6,Hamstring,Questionable
2019,6,Shoulder,Out
2019,6,Hamstring,Out
2019,6,Abdomen,Out
2019,6,Foot,Out
2019,6,Concussion,Out
2019,6,Quadricep,Out
2019,6,Hamstring,Out
2019,6,Groin,Questionable
2019,6,Knee,Out
2019,6,Concussion,Out
2019,6,Knee,Out
2019,6,Shoulder,Out
2019,6,Knee,Out
2019,6,Groin,Questionable
2019,6,Knee,Out
2019,6,Fibula,Out
2019,6,Foot,Out
2019,6,Bicep,Doubtful
2019,6,Hamstring,Doubtful
2019,6,Hamstring,Questionable
2019,6,Back,Out
2019,6,Ankle,Out
2019,6,Oblique,Questionable
2019,6,Forearm,Out
2019,6,Elbow,Out
2019,6,Hamstring,Out
2019,6,Hamstring,Questionable
2019,6,Ankle,Questionable
2019,6,Hamstring,Out
2019,6,Shoulder,Out
2019,6,Calf,Questionable
2019,6,Groin,Questionable
2019,6,Hamstring,Out
2019,6,Concussion,Out
2019,6,Ankle,Out
2019,6,Hamstring,Out
2019,6,Chest,Out
2019,6,Hamstring,Questionable
2019,6,Concussion,Out
2019,7,Neck,Out
2019,7,Hamstring,Out
2019,7,Ankle,Questionable
2019,7,Ankle,Questionable
2019,7,Ankle,Questionable
2019,7,Ankle,Questionable
2019,7,Hip,Questionable
2019,7,Illness,Questionable
2019,7,Illness,Out
2019,7,Hamstring,Questionable
2019,7,Shoulder,Questionable
2019,7,Ankle,Questionable
2019,7,Toe,Out
2019,7,Ankle,Questionable
2019,7,Ankle,Questionable
2019,7,Thigh,Questionable
2019,7,Ankle,Questionable
2019,7,Knee,Doubtful
2019,7,Knee,Questionable
2019,7,Hamstring,Questionable
2019,7,Hamstring,Questionable
2019,7,Ankle,Questionable
2019,7,Knee,Questionable
2019,7,Hand,Questionable
2019,7,Shoulder,Questionable
2019,7,Knee,Doubtful
2019,7,Ankle,Out
2019,7,Shoulder,Out
2019,7,Knee,Out
2019,7,Hamstring,Out
2019,7,Groin,Out
2019,7,Ankle,Out
2019,7,Neck,Questionable
2019,7,Hamstring,Out
2019,7,Back,Questionable
2019,7,Knee,Questionable
2019,7,Ankle,Questionable
2019,7,Hamstring,Questionable
2019,7,Back,Questionable
2019,7,Back,Questionable
2019,7,Ankle,Questionable
2019,7,Foot,Out
2019,7,Knee,Questionable
2019,7,Back,Questionable
2019,7,Foot,Out
2019,7,Hamstring,Questionable
2019,7,Elbow,Questionable
2019,7,Knee,Out
2019,7,Hamstring,Questionable
2019,7,Knee,Questionable
2019,7,Toe,Out
2019,7,Concussion,Doubtful
2019,7,Hamstring,Questionable
2019,7,Calf,Questionable
2019,7,Ankle,Out
2019,7,Hip,Doubtful
2019,7,Ankle,Questionable
2019,7,Hip,Questionable
2019,7,Knee,Out
2019,7,Hamstring,Questionable
2019,7,Concussion,Out
2019,7,Hamstring,Questionable
2019,7,Abdomen,Out
2019,7,Hamstring,Questionable
2019,7,Knee,Doubtful
2019,7,Calf,Questionable
2019,7,Ankle,Out
2019,7,Knee,Out
2019,7,Hip,Questionable
2019,7,Ankle,Out
2019,7,Concussion,Out
2019,7,Shoulder,Questionable
2019,7,Groin,Out
2019,7,Thumb,Out
2019,7,Groin,Out
2019,7,Hamstring,Out
2019,7,Ankle,Out
2019,7,Hamstring,Out
2019,7,Groin,Questionable
2019,7,Hamstring,Doubtful
2019,7,Calf,Out
2019,7,Shoulder,Out
2019,7,Knee,Out
2019,7,Ankle,Doubtful
2019,7,Shoulder,Questionable
2019,7,Jaw,Out
2019,7,Hamstring,Questionable
2019,7,Knee,Questionable
2019,7,Chest,Out
2019,7,Knee,Out
2019,7,Ankle,Out
2019,7,Hamstring,Questionable
2019,7,Concussion,Out
2019,7,Foot,Questionable
2019,7,Heel,Questionable
2019,7,Hamstring,Questionable
2019,7,Chest,Questionable
2019,7,Knee,Out
2019,7,Concussion,Out
2019,7,Knee,Out
2019,7,Hamstring,Questionable
2019,7,Thumb,Out
2019,7,Ankle,Out
2019,7,Neck,Out
2019,7,Ankle,Out
2019,7,Ankle,Out
2019,7,Concussion,Out
2019,7,Concussion,Out
2019,7,Shoulder,Doubtful
2019,7,Ankle,Doubtful
2019,7,Foot,Doubtful
2019,7,Knee,Questionable
2019,7,Hamstring,Doubtful
2019,7,Neck,Doubtful
2019,7,Shoulder,Questionable
2019,7,Neck,Questionable
2019,7,Concussion,Out
2019,7,Hamstring,Questionable
2019,7,Groin,Questionable
2019,7,Shoulder,Doubtful
2019,7,Ankle,Questionable
2019,7,Hamstring,Questionable
2019,7,Shoulder,Questionable
2019,7,Calf,Doubtful
2019,7,Ankle,Questionable
2019,7,Knee,Questionable
2019,7,Knee,Out
2019,7,Foot,Out
2019,7,Ankle,Out
2019,7,Hamstring,Questionable
2019,7,Abdomen,Out
2019,7,Foot,Out
2019,7,Concussion,Out
2019,7,Knee,Out
2019,7,Quadricep,Out
2019,7,Hamstring,Out
2019,7,Knee,Out
2019,7,Knee,Out
2019,7,Knee,Questionable
2019,7,Groin,Out
2019,7,Fibula,Out
2019,7,Foot,Out
2019,7,Ankle,Questionable
2019,7,Bicep,Questionable
2019,7,Achilles,Out
2019,7,Hamstring,Questionable
2019,7,Elbow,Doubtful
2019,7,Oblique,Questionable
2019,7,Back,Questionable
2019,7,Groin,Doubtful
2019,7,Shoulder,Out
2019,7,Knee,Questionable
2019,7,Calf,Out
2019,7,Hamstring,Questionable
2019,7,Ankle,Questionable
2019,7,Concussion,Out
2019,7,Ankle,Out
2019,7,Hamstring,Out
2019,7,Chest,Out
2019,7,Thigh,Questionable
2019,7,Toe,Out
2019,8,Neck,Out
2019,8,Hamstring,Out
2019,8,Ankle,Questionable
2019,8,Calf,Questionable
2019,8,Ankle,Questionable
2019,8,Ankle,Questionable
2019,8,Knee,Questionable
2019,8,Hamstring,Questionable
2019,8,Knee,Out
2019,8,Abdomen,Questionable
2019,8,Concussion,Out
2019,8,Toe,Out
2019,8,Hamstring,Questionable
2019,8,Neck,Questionable
2019,8,Hamstring,Questionable
2019,8,Ankle,Questionable
2019,8,Shoulder,Questionable
2019,8,Concussion,Out
2019,8,Ankle,Out
2019,8,Foot,Out
2019,8,Knee,Questionable
2019,8,Hamstring,Out
2019,8,Concussion,Out
2019,8,Ankle,Out
2019,8,Knee,Out
2019,8,Hamstring,Out
2019,8,Groin,Questionable
2019,8,Ankle,Questionable
2019,8,Knee,Questionable
2019,8,Hamstring,Out
2019,8,Hamstring,Questionable
2019,8,Foot,Out
2019,8,Knee,Questionable
2019,8,Knee,Questionable
2019,8,Hand,Out
2019,8,Foot,Questionable
2019,8,Foot,Out
2019,8,Groin,Questionable
2019,8,Knee,Out
2019,8,Hamstring,Out
2019,8,Toe,Doubtful
2019,8,Back,Questionable
2019,8,Wrist,Questionable
2019,8,Ankle,Questionable
2019,8,Hip,Doubtful
2019,8,Hamstring,Out
2019,8,Back,Questionable
2019,8,Knee,Out
2019,8,Neck,Questionable
2019,8,Hamstring,Questionable
2019,8,Concussion,Out
2019,8,Hamstring,Questionable
2019,8,Abdomen,Questionable
2019,8,Hamstring,Out
2019,8,Hamstring,Questionable
2019,8,Groin,Questionable
2019,8,Ankle,Questionable
2019,8,Knee,Questionable
2019,8,Toe,Out
2019,8,Hamstring,Out
2019,8,Shoulder,Questionable
2019,8,Hamstring,Out
2019,8,Neck,Out
2019,8,Groin,Out
2019,8,Thumb,Out
2019,8,Groin,Out
2019,8,Illness,Questionable
2019,8,Knee,Out
2019,8,Ankle,Out
2019,8,Hamstring,Out
2019,8,Hamstring,Questionable
2019,8,Groin,Questionable
2019,8,Illness,Out
2019,8,Hamstring,Questionable
2019,8,Calf,Questionable
2019,8,Shoulder,Out
2019,8,Knee,Out
2019,8,Knee,Questionable
2019,8,Ankle,Out
2019,8,Shoulder,Out
2019,8,Hamstring,Questionable
2019,8,Jaw,Out
2019,8,Knee,Questionable
2019,8,Chest,Out
2019,8,Knee,Out
2019,8,Ankle,Questionable
2019,8,Ankle,Questionable
2019,8,Foot,Questionable
2019,8,Illness,Questionable
2019,8,Hamstring,Out
2019,8,Foot,Questionable
2019,8,Head,Questionable
2019,8,Chest,Questionable
2019,8,Concussion,Out
2019,8,Knee,Out
2019,8,Ankle,Questionable
2019,8,Ankle,Questionable
2019,8,Thumb,Questionable
2019,8,Ankle,Out
2019,8,Ankle,Questionable
2019,8,Ankle,Questionable
2019,8,Hamstring,Out
2019,8,Ankle,Out
2019,8,Concussion,Out
2019,8,Concussion,Out
2019,8,Shoulder,Questionable
2019,8,Ankle,Out
2019,8,Hamstring,Questionable
2019,8,Foot,Out
2019,8,Hamstring,Out
2019,8,Neck,Doubtful
2019,8,Ankle,Questionable
2019,8,Concussion,Out
2019,8,Groin,Out
2019,8,Shoulder,Out
2019,8,Calf,Questionable
2019,8,Shoulder,Questionable
2019,8,Foot,Questionable
2019,8,Ankle,Out
2019,8,Abdomen,Out
2019,8,Foot,Out
2019,8,Concussion,Out
2019,8,Knee,Out
2019,8,Quadricep,Out
2019,8,Hamstring,Questionable
2019,8,Back,Questionable
2019,8,Knee,Questionable
2019,8,Knee,Out
2019,8,Knee,Out
2019,8,Knee,Questionable
2019,8,Fibula,Doubtful
2019,8,Groin,Questionable
2019,8,Foot,Out
2019,8,Ankle,Questionable
2019,8,Bicep,Questionable
2019,8,Hamstring,Questionable
2019,8,Neck,Questionable
2019,8,Elbow,Out
2019,8,Knee,Questionable
2019,8,Oblique,Out
2019,8,Back,Questionable
2019,8,Forearm,Out
2019,8,Elbow,Out
2019,8,Hamstring,Questionable
2019,8,Hamstring,Out
2019,8,Knee,Questionable
2019,8,Shoulder,Out
2019,8,Foot,Out
2019,8,Calf,Out
2019,8,Ankle,Out
2019,8,Concussion,Out
2019,8,Ankle,Out
2019,8,Hamstring,Out
2019,8,Chest,Out
2019,8,Ankle,Questionable
2019,8,Thigh,Questionable
2019,8,Ankle,Questionable
2019,8,Toe,Questionable
2019,8,Toe,Out
2019,9,Neck,Out
2019,9,Hamstring,Out
2019,9,Ankle,Questionable
2019,9,Knee,Questionable
2019,9,Ankle,Questionable
2019,9,Thigh,Questionable
2019,9,Ankle,Questionable
2019,9,Back,Questionable
2019,9,Ankle,Questionable
2019,9,Knee,Questionable
2019,9,Knee,Questionable
2019,9,Knee,Out
2019,9,Hamstring,Questionable
2019,9,Elbow,Questionable
2019,9,Shoulder,Questionable
2019,9,Concussion,Out
2019,9,Ankle,Questionable
2019,9,Foot,Out
2019,9,Shoulder,Questionable
2019,9,Quadricep,Out
2019,9,Concussion,Out
2019,9,Calf,Out
2019,9,Knee,Questionable
2019,9,Knee,Out
2019,9,Hamstring,Out
2019,9,Hamstring,Questionable
2019,9,Calf,Out
2019,9,Neck,Questionable
2019,9,Foot,Out
2019,9,Knee,Out
2019,9,Knee,Out
2019,9,Hand,Out
2019,9,Shoulder,Questionable
2019,9,Hamstring,Questionable
2019,9,Foot,Doubtful
2019,9,Back,Questionable
2019,9,Groin,Questionable
2019,9,Knee,Questionable
2019,9,Knee,Questionable
2019,9,Hamstring,Questionable
2019,9,Knee,Out
2019,9,Toe,Questionable
2019,9,Hip,Questionable
2019,9,Hamstring,Out
2019,9,Back,Out
2019,9,Knee,Questionable
2019,9,Concussion,Out
2019,9,Concussion,Out
2019,9,Hamstring,Out
2019,9,Shoulder,Questionable
2019,9,Hamstring,Doubtful
2019,9,Calf,Out
2019,9,Knee,Questionable
2019,9,Calf,Questionable
2019,9,Neck,Questionable
2019,9,Hamstring,Out
2019,9,Neck,Questionable
2019,9,Hamstring,Out
2019,9,Neck,Questionable
2019,9,Ankle,Out
2019,9,Groin,Out
2019,9,Thumb,Questionable
2019,9,Groin,Questionable
2019,9,Knee,Questionable
2019,9,Ankle,Out
2019,9,Illness,Out
2019,9,Hamstring,Questionable
2019,9,Shoulder,Doubtful
2019,9,Knee,Doubtful
2019,9,Groin,Doubtful
2019,9,Hip,Questionable
2019,9,Chest,Doubtful
2019,9,Knee,Doubtful
2019,9,Knee,Questionable
2019,9,Ankle,Questionable
2019,9,Quadricep,Questionable
2019,9,Ankle,Out
2019,9,Hamstring,Questionable
2019,9,Foot,Questionable
2019,9,Heel,Questionable
2019,9,Chest,Questionable
2019,9,Concussion,Questionable
2019,9,Knee,Out
2019,9,Ankle,Questionable
2019,9,Ankle,Questionable
2019,9,Toe,Questionable
2019,9,Ankle,Questionable
2019,9,Foot,Out
2019,9,Hamstring,Questionable
2019,9,Hamstring,Questionable
2019,9,Neck,Doubtful
2019,9,Ankle,Out
2019,9,Knee,Out
2019,9,Hamstring,Questionable
2019,9,Neck,Out
2019,9,Groin,Out
2019,9,Hamstring,Questionable
2019,9,Shoulder,Questionable
2019,9,Foot,Questionable
2019,9,Illness,Questionable
2019,9,Ankle,Questionable
2019,9,Ankle,Questionable
2019,9,Groin,Questionable
2019,9,Ankle,Out
2019,9,Abdomen,Questionable
2019,9,Foot,Questionable
2019,9,Knee,Out
2019,9,Groin,Questionable
2019,9,Shoulder,Doubtful
2019,9,Concussion,Out
2019,9,Knee,Questionable
2019,9,Knee,Out
2019,9,Ankle,Questionable
2019,9,Knee,Out
2019,9,Knee,Out
2019,9,Knee,Questionable
2019,9,Fibula,Doubtful
2019,9,Groin,Questionable
2019,9,Foot,Out
2019,9,Hamstring,Doubtful
2019,9,Elbow,Doubtful
2019,9,Oblique,Doubtful
2019,9,Rib,Questionable
2019,9,Hamstring,Out
2019,9,Shoulder,Out
2019,9,Concussion,Out
2019,9,Ankle,Questionable
2019,9,Ankle,Out
2019,9,Concussion,Out
2019,9,Ankle,Out
2019,9,Elbow,Questionable
2019,9,Concussion,Out
2019,9,Ankle,Out
2019,9,Toe,Out
2019,10,Neck,Out
2019,10,Hamstring,Out
2019,10,Hamstring,Out
2019,10,Knee,Questionable
2019,10,Hamstring,Out
2019,10,Hamstring,Questionable
2019,10,Knee,Questionable
2019,10,Ankle,Out
2019,10,Concussion,Out
2019,10,Neck,Out
2019,10,Toe,Questionable
2019,10,Ankle,Questionable
2019,10,Illness,Questionable
2019,10,Knee,Questionable
2019,10,Thumb,Questionable
2019,10,Knee,Questionable
2019,10,Illness,Questionable
2019,10,Groin,Questionable
2019,10,Back,Questionable
2019,10,Concussion,Out
2019,10,Thigh,Questionable
2019,10,Quadricep,Out
2019,10,Concussion,Questionable
2019,10,Ankle,Out
2019,10,Knee,Out
2019,10,Knee,Out
2019,10,Knee,Questionable
2019,10,Knee,Out
2019,10,Hamstring,Questionable
2019,10,Knee,Questionable
2019,10,Knee,Out
2019,10,Knee,Questionable
2019,10,Calf,Out
2019,10,Ankle,Questionable
2019,10,Foot,Questionable
2019,10,Back,Questionable
2019,10,Ankle,Out
2019,10,Groin,Questionable
2019,10,Concussion,Out
2019,10,Abdomen,Questionable
2019,10,Groin,Questionable
2019,10,Ankle,Questionable
2019,10,Hip,Questionable
2019,10,Knee,Out
2019,10,Groin,Questionable
2019,10,Hamstring,Questionable
2019,10,Hip,Doubtful
2019,10,Hand,Out
2019,10,Hamstring,Doubtful
2019,10,Calf,Out
2019,10,Shoulder,Questionable
2019,10,Neck,Questionable
2019,10,Ankle,Questionable
2019,10,Groin,Out
2019,10,Thumb,Questionable
2019,10,Ankle,Out
2019,10,Illness,Out
2019,10,Hamstring,Doubtful
2019,10,Calf,Doubtful
2019,10,Shoulder,Out
2019,10,Knee,Questionable
2019,10,Knee,Questionable
2019,10,Groin,Doubtful
2019,10,Knee,Questionable
2019,10,Concussion,Out
2019,10,Shoulder,Out
2019,10,Illness,Questionable
2019,10,Hip,Questionable
2019,10,Shoulder,Questionable
2019,10,Chest,Out
2019,10,Knee,Questionable
2019,10,Ankle,Questionable
2019,10,Ankle,Out
2019,10,Knee,Out
2019,10,Groin,Out
2019,10,Hamstring,Out
2019,10,Ankle,Questionable
2019,10,Groin,Questionable
2019,10,Hamstring,Questionable
2019,10,Foot,Out
2019,10,Hamstring,Out
2019,10,Back,Doubtful
2019,10,Concussion,Out
2019,10,Shoulder,Questionable
2019,10,Ankle,Questionable
2019,10,Knee,Questionable
2019,10,Hamstring,Questionable
2019,10,Knee,Doubtful
2019,10,Calf,Questionable
2019,10,Knee,Doubtful
2019,10,Hamstring,Questionable
2019,10,Groin,Out
2019,10,Calf,Doubtful
2019,10,Hamstring,Questionable
2019,10,Knee,Questionable
2019,10,Knee,Questionable
2019,10,Foot,Questionable
2019,10,Ankle,Questionable
2019,10,Foot,Out
2019,10,Groin,Out
2019,10,Shoulder,Out
2019,10,Concussion,Out
2019,10,Knee,Out
2019,10,Foot,Questionable
2019,10,Knee,Out
2019,10,Quadricep,Doubtful
2019,10,Knee,Doubtful
2019,10,Knee,Questionable
2019,10,Knee,Questionable
2019,10,Fibula,Questionable
2019,10,Foot,Questionable
2019,10,Ankle,Questionable
2019,10,Elbow,Questionable
2019,10,Hip,Out
2019,10,Groin,Out
2019,10,Hamstring,Out
2019,10,Groin,Out
2019,10,Shoulder,Out
2019,10,Hip,Doubtful
2019,10,Ankle,Out
2019,11,Hamstring,Questionable
2019,11,Foot,Out
2019,11,Hamstring,Out
2019,11,Knee,Questionable
2019,11,Knee,Questionable
2019,11,Hamstring,Questionable
2019,11,Foot,Out
2019,11,Knee,Out
2019,11,Concussion,Out
2019,11,Ankle,Questionable
2019,11,Thumb,Questionable
2019,11,Ankle,Doubtful
2019,11,Groin,Questionable
2019,11,Quadricep,Out
2019,11,Groin,Doubtful
2019,11,Hip,Questionable
2019,11,Calf,Out
2019,11,Quadricep,Out
2019,11,Ankle,Questionable
2019,11,Foot,Out
2019,11,Elbow,Out
2019,11,Ankle,Questionable
2019,11,Ankle,Out
2019,11,Shoulder,Questionable
2019,11,Knee,Out
2019,11,Knee,Out
2019,11,Ankle,Out
2019,11,Knee,Questionable
2019,11,Knee,Out
2019,11,Knee,Questionable
2019,11,Knee,Out
2019,11,Knee,Questionable
2019,11,Shoulder,Questionable
2019,11,Knee,Out
2019,11,Foot,Out
2019,11,Knee,Questionable
2019,11,Knee,Doubtful
2019,11,Knee,Doubtful
2019,11,Ankle,Out
2019,11,Groin,Questionable
2019,11,Concussion,Questionable
2019,11,Abdomen,Questionable
2019,11,Groin,Questionable
2019,11,Hip,Out
2019,11,Concussion,Out
2019,11,Knee,Questionable
2019,11,Hamstring,Out
2019,11,Back,Questionable
2019,11,Hamstring,Questionable
2019,11,Shoulder,Questionable
2019,11,Hip,Questionable
2019,11,Hand,Out
2019,11,Hamstring,Doubtful
2019,11,Calf,Out
2019,11,Ankle,Questionable
2019,11,Oblique,Doubtful
2019,11,Ankle,Out
2019,11,Thumb,Questionable
2019,11,Pectoral,Out
2019,11,Ankle,Out
2019,11,Hamstring,Doubtful
2019,11,Calf,Doubtful
2019,11,Illness,Questionable
2019,11,Groin,Questionable
2019,11,Groin,Questionable
2019,11,Knee,Out
2019,11,Concussion,Out
2019,11,Wrist,Questionable
2019,11,Knee,Out
2019,11,Knee,Questionable
2019,11,Groin,Questionable
2019,11,Ankle,Out
2019,11,Elbow,Questionable
2019,11,Chest,Questionable
2019,11,Knee,Questionable
2019,11,Ankle,Questionable
2019,11,Ankle,Out
2019,11,Groin,Out
2019,11,Knee,Out
2019,11,Concussion,Out
2019,11,Groin,Questionable
2019,11,Hamstring,Out
2019,11,Heel,Out
2019,11,Ankle,Questionable
2019,11,Hamstring,Questionable
2019,11,Knee,Questionable
2019,11,Ankle,Questionable
2019,11,Ankle,Questionable
2019,11,Elbow,Questionable
2019,11,Hamstring,Out
2019,11,Hamstring,Out
2019,11,Forearm,Out
2019,11,Shoulder,Questionable
2019,11,Ankle,Questionable
2019,11,Illness,Questionable
2019,11,Hip,Questionable
2019,11,Quadricep,Out
2019,11,Neck,Questionable
2019,11,Knee,Out
2019,11,Elbow,Questionable
2019,11,Neck,Questionable
2019,11,Groin,Out
2019,11,Calf,Doubtful
2019,11,Knee,Questionable
2019,11,Quadricep,Out
2019,11,Knee,Questionable
2019,11,Foot,Questionable
2019,11,Hamstring,Out
2019,11,Calf,Out
2019,11,Ankle,Out
2019,11,Shoulder,Questionable
2019,11,Ankle,Out
2019,11,Quadricep,Out
2019,11,Rib,Questionable
2019,11,Illness,Questionable
2019,11,Knee,Out
2019,11,Knee,Out
2019,11,Back,Out
2019,11,Concussion,Out
2019,11,Ankle,Doubtful
2019,11,Quadricep,Doubtful
2019,11,Groin,Out
2019,11,Knee,Doubtful
2019,11,Knee,Questionable
2019,11,Back,Questionable
2019,11,Rib,Questionable
2019,11,Finger,Out
2019,11,Foot,Questionable
2019,11,Hip,Questionable
2019,11,Groin,Out
2019,11,Hamstring,Out
2019,11,Knee,Out
2019,11,Concussion,Out
2019,11,Ankle,Questionable
2019,11,Ankle,Questionable
2019,11,Hamstring,Out
2019,11,Hamstring,Out
2019,11,Toe,Out
2019,12,Ankle,Questionable
2019,12,Foot,Out
2019,12,Knee,Out
2019,12,Concussion,Out
2019,12,Shoulder,Questionable
2019,12,Illness,Questionable
2019,12,Thumb,Questionable
2019,12,Ankle,Doubtful
2019,12,Thumb,Questionable
2019,12,Ankle,Questionable
2019,12,Concussion,Out
2019,12,Ankle,Out
2019,12,Quadricep,Questionable
2019,12,Groin,Questionable
2019,12,Knee,Questionable
2019,12,Quadricep,Questionable
2019,12,Foot,Out
2019,12,Elbow,Out
2019,12,Ankle,Out
2019,12,Illness,Questionable
2019,12,Ankle,Out
2019,12,Concussion,Questionable
2019,12,Knee,Out
2019,12,Groin,Questionable
2019,12,Knee,Out
2019,12,Illness,Questionable
2019,12,Neck,Out
2019,12,Knee,Questionable
2019,12,Illness,Questionable
2019,12,Knee,Questionable
2019,12,Hamstring,Out
2019,12,Knee,Questionable
2019,12,Illness,Out
2019,12,Foot,Questionable
2019,12,Shoulder,Questionable
2019,12,Back,Questionable
2019,12,Shoulder,Questionable
2019,12,Ankle,Questionable
2019,12,Ankle,Out
2019,12,Concussion,Out
2019,12,Ankle,Out
2019,12,Rib,Questionable
2019,12,Concussion,Out
2019,12,Hip,Out
2019,12,Knee,Out
2019,12,Knee,Out
2019,12,Hip,Questionable
2019,12,Knee,Questionable
2019,12,Concussion,Out
2019,12,Hamstring,Questionable
2019,12,Back,Questionable
2019,12,Ankle,Out
2019,12,Concussion,Out
2019,12,Hamstring,Questionable
2019,12,Thumb,Questionable
2019,12,Hand,Out
2019,12,Ankle,Questionable
2019,12,Calf,Questionable
2019,12,Hand,Out
2019,12,Ankle,Out
2019,12,Concussion,Out
2019,12,Ankle,Questionable
2019,12,Oblique,Out
2019,12,Knee,Out
2019,12,Illness,Questionable
2019,12,Ankle,Out
2019,12,Elbow,Questionable
